,provincia,partido,localidad,0256_mbps,05_mbps,0512_mbps,075_mbps,1_mbps,15_mbps,2_mbps,25_mbps,3_mbps,35_mbps,4_mbps,45_mbps,5_mbps,6_mbps,7_mbps,75_mbps,8_mbps,9_mbps,10_mbps,11_mbps,12_mbps,13_mbps,14_mbps,15_mbps,16_mbps,18_mbps,20_mbps,21_mbps,22_mbps,23_mbps,24_mbps,25_mbps,255_mbps,26_mbps,27_mbps,30_mbps,31_mbps,32_mbps,35_mbps,36_mbps,40_mbps,41_mbps,45_mbps,48_mbps,49_mbps,50_mbps,51_mbps,55_mbps,60_mbps,61_mbps,65_mbps,66_mbps,70_mbps,75_mbps,80_mbps,85_mbps,90_mbps,95_mbps,98_mbps,100_mbps,105_mbps,110_mbps,120_mbps,122_mbps,125_mbps,130_mbps,140_mbps,150_mbps,155_mbps,160_mbps,164_mbps,165_mbps,200_mbps,205_mbps,212_mbps,220_mbps,225_mbps,240_mbps,246_mbps,250_mbps,256_mbps,275_mbps,300_mbps,320_mbps,325_mbps,350_mbps,400_mbps,450_mbps,480_mbps,500_mbps,512_mbps,600_mbps,680_mbps,700_mbps,800_mbps,850_mbps,900_mbps,999_mbps,1000_mbps,1024_mbps,4000_mbps,10000_mbps,velocidad_promedio,cluster,pca1,pca2
327,buenos_aires,jose_c_paz,jose_c_paz,0.0,3.0,1.0,12.0,551.0,0.0,9.0,0.0,5.0,44.0,0.0,0.0,118.0,3.0,0.0,0.0,19.0,0.0,982.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761.0,0.0,0.0,1246.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12067.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,490.0098039215686,2,13840.0634611055,13866.372700243797
348,buenos_aires,la_matanza,isidro_casanova,0.0,7.0,0.0,11.0,9.0,0.0,1.0,0.0,6.0,116.0,1.0,0.0,17.0,206.0,0.0,0.0,44.0,0.0,517.0,0.0,26.0,0.0,1.0,26.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,26344.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1097.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8483.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,0.0,0.0,0.0,488.19607843137254,2,13369.718421165822,24087.94177714776
645,buenos_aires,tandil,tandil,0.0,3.0,3.0,132.0,50.0,0.0,64.0,0.0,122.0,1106.0,0.0,0.0,43.0,272.0,0.0,0.0,900.0,0.0,260.0,0.0,366.0,0.0,0.0,515.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2544.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16974.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,479.45098039215685,2,23797.611733367612,-3630.95461200278
347,buenos_aires,la_matanza,gregorio_de_laferrere,0.0,0.0,0.0,10.0,4.0,0.0,131.0,0.0,5.0,43.0,123.0,0.0,33.0,313.0,0.0,0.0,194.0,0.0,491.0,0.0,334.0,0.0,0.0,37.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1235.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10302.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848.0,0.0,0.0,0.0,475.4313725490196,2,12685.005160992063,19238.62317308163
352,buenos_aires,la_matanza,ramos_mejia,0.0,17.0,2.0,56.0,23.0,0.0,3.0,0.0,6.0,158.0,0.0,0.0,30.0,21.0,0.0,0.0,165.0,0.0,1034.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,7871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,8703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15430.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2351.0,0.0,0.0,0.0,464.3921568627451,2,17363.837992468172,7404.020948504413
545,buenos_aires,pilar,pilar,0.0,9.0,2.0,44.0,56.0,0.0,314.0,0.0,208.0,238.0,8.0,0.0,19.0,1254.0,0.0,0.0,284.0,0.0,2857.0,0.0,81.0,0.0,0.0,382.0,0.0,0.0,8899.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,10462.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3442.0,0.0,0.0,516.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5895.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5177.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,2.0,2130.0,0.0,0.0,0.0,457.8235294117647,2,10307.966953146777,9757.191367185053
2423,san_luis,general_pedernera,villa_mercedes,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,410.0,0.0,0.0,182.0,101.0,3.0,0.0,691.0,49.0,12335.0,0.0,5109.0,0.0,0.0,674.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,10458.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,4570.0,0.0,0.0,0.0,445.19607843137254,2,5737.083431350372,-2698.6120674640924
2461,san_luis,la_capital,san_luis,0.0,3.0,1.0,125.0,319.0,0.0,388.0,0.0,1533.0,915.0,2.0,0.0,1.0,3086.0,0.0,0.0,1085.0,0.0,7781.0,0.0,23.0,0.0,0.0,818.0,0.0,0.0,973.0,0.0,0.0,0.0,0.0,17785.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10350.0,0.0,0.0,0.0,444.88235294117646,2,1016.2156206022906,1223.7034514110317
215,buenos_aires,florencio_varela,florencio_varela,0.0,134.0,1.0,58.0,611.0,0.0,131.0,0.0,85.0,92.0,145.0,0.0,8.0,69.0,0.0,0.0,98.0,0.0,600.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,0.0,0.0,738.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7692.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,0.0,0.0,0.0,441.5098039215686,2,13709.136842392143,14251.348342600424
80,buenos_aires,berazategui,berazategui,0.0,11.0,0.0,22.0,24.0,0.0,2.0,0.0,4.0,75.0,34.0,0.0,5.0,5.0,0.0,0.0,108.0,0.0,361.0,0.0,0.0,0.0,0.0,1422.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12259.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,429.1862745098039,2,16373.161901011243,456.11331171682366
1523,formosa,formosa,formosa,0.0,5.0,0.0,0.0,100.0,0.0,4.0,0.0,4546.0,0.0,1886.0,0.0,1177.0,1252.0,2.0,0.0,1.0,0.0,7685.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,2026.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11104.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,428.37254901960785,2,14056.335792114643,-1924.601101863267
389,buenos_aires,lanus,lanus_este,0.0,4.0,1.0,41.0,4.0,0.0,0.0,0.0,4.0,145.0,0.0,0.0,9.0,5.0,0.0,0.0,266.0,0.0,413.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11902.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3568.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11765.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,424.5,2,17112.082908833196,7080.493443378114
1821,mendoza,godoy_cruz,godoy_cruz,0.0,12.0,1.0,72.0,10.0,0.0,0.0,0.0,93.0,1683.0,0.0,0.0,0.0,888.0,0.0,0.0,1224.0,248.0,12.0,0.0,700.0,0.0,0.0,1600.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,421.38235294117646,2,15756.188117982843,-6131.541608577019
485,buenos_aires,moron,moron,0.0,18.0,3.0,69.0,22.0,0.0,3.0,0.0,9.0,213.0,0.0,0.0,19.0,15.0,0.0,0.0,149.0,0.0,296.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,7064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9637.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9527.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.0,0.0,0.0,0.0,412.5,2,16062.869047027072,1948.0042763872195
1828,mendoza,guaymallen,guaymallen,0.0,12.0,0.0,223.0,15.0,0.0,6.0,0.0,79.0,1776.0,0.0,0.0,0.0,1292.0,0.0,0.0,1700.0,59.0,10.0,0.0,300.0,0.0,0.0,1531.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,405.5882352941176,2,15515.631379744316,-9457.894671077365
353,buenos_aires,la_matanza,san_justo,0.0,10.0,1.0,39.0,11.0,0.0,1.0,0.0,5.0,178.0,0.0,0.0,64.0,692.0,0.0,0.0,173.0,0.0,1039.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,13540.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,1461.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9172.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.0,0.0,0.0,0.0,404.29411764705884,2,10769.820222811664,14369.785055399421
346,buenos_aires,la_matanza,gonzalez_catan,0.0,0.0,6.0,7.0,1.0,0.0,29.0,0.0,5.0,61.0,42.0,0.0,22.0,504.0,0.0,0.0,152.0,0.0,660.0,0.0,268.0,0.0,0.0,204.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,6798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,1.0,1294.0,0.0,0.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11897.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11597.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0.0,397.6470588235294,2,10394.782012212618,10865.57354058572
630,buenos_aires,san_nicolas,san_nicolas_de_los_arroyos,0.0,0.0,1.0,1.0,110.0,0.0,1.0,0.0,249.0,2.0,1.0,0.0,1.0,970.0,0.0,0.0,2.0,0.0,2328.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10709.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,370.69607843137254,2,17242.073996628435,-5554.489184539931
427,buenos_aires,lomas_de_zamora,temperley,0.0,0.0,2.0,6.0,4.0,0.0,1.0,0.0,12.0,19.0,0.0,0.0,10.0,37.0,0.0,0.0,11.0,0.0,821.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10268.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.0,0.0,0.0,0.0,346.1078431372549,2,11664.35400498061,8922.078333268992
278,buenos_aires,general_san_martin,ciudad_del_libertador_general_san_martin,0.0,7.0,4.0,26.0,51.0,0.0,5.0,0.0,91.0,73.0,0.0,0.0,22.0,49.0,0.0,0.0,15.0,0.0,216.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5470.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11496.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,0.0,0.0,0.0,345.921568627451,2,15301.930261328163,-2693.0974206671463
319,buenos_aires,hurlingham,hurlingham,3.0,12.0,0.0,61.0,10.0,0.0,2.0,0.0,119.0,129.0,0.0,0.0,52.0,22.0,0.0,0.0,51.0,0.0,269.0,0.0,225.0,0.0,1.0,306.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9678.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7105.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,344.54901960784315,2,13173.190165971677,-134.01674097631536
702,buenos_aires,vicente_lopez,olivos,0.0,2.0,1.0,0.0,20.0,0.0,3.0,0.0,28.0,15.0,0.0,0.0,9.0,25.0,0.0,0.0,11.0,0.0,281.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12667.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,4.0,1037.0,0.0,0.0,0.0,342.46078431372547,2,15769.29986752125,-2448.6364753242096
682,buenos_aires,tres_de_febrero,caseros,0.0,2.0,0.0,4.0,25.0,0.0,1.0,0.0,40.0,6.0,0.0,0.0,19.0,35.0,0.0,0.0,9.0,0.0,273.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10405.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1.0,1432.0,0.0,0.0,0.0,340.97058823529414,2,14842.650364785954,-3230.667096683937
333,buenos_aires,junin,junin,0.0,2.0,1.0,80.0,2.0,0.0,929.0,0.0,399.0,1025.0,904.0,0.0,1.0,5023.0,0.0,0.0,1050.0,0.0,71.0,0.0,178.0,0.0,0.0,1120.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,8056.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,335.1372549019608,2,12015.34964120625,-3775.0874266715073
2126,rio_negro,bariloche,san_carlos_de_bariloche,0.0,9.0,3.0,261.0,59.0,0.0,3.0,0.0,1067.0,3397.0,21.0,0.0,29.0,2554.0,0.0,0.0,3429.0,0.0,1290.0,0.0,1028.0,0.0,0.0,3050.0,0.0,0.0,2277.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,4646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10057.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.53921568627453,2,1392.7292026017853,3589.168973007429
913,chubut,rawson,trelew,3.0,1.0,1.0,120.0,20.0,0.0,472.0,0.0,29.0,2767.0,72.0,0.0,6.0,163.0,0.0,0.0,2311.0,0.0,7914.0,0.0,1119.0,0.0,0.0,2203.0,0.0,0.0,2817.0,0.0,0.0,0.0,138.0,17.0,0.0,0.0,0.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,10892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.8921568627451,2,5805.970465734369,-2140.6828020899316
562,buenos_aires,quilmes,bernal,0.0,3.0,1.0,17.0,4.0,0.0,1.0,0.0,2.0,45.0,0.0,0.0,6.0,3.0,0.0,0.0,44.0,0.0,859.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,9551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,781.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.0,0.0,0.0,0.0,308.4019607843137,2,9859.653000330412,9020.602246554006
869,chubut,biedma,puerto_madryn,0.0,1.0,0.0,136.0,23.0,0.0,2.0,0.0,2135.0,1433.0,1.0,0.0,5.0,585.0,41.0,0.0,1270.0,0.0,5214.0,0.0,163.0,0.0,18.0,1904.0,0.0,0.0,31.0,0.0,0.0,0.0,3064.0,2800.0,0.0,0.0,0.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,308.1470588235294,2,5207.371326696216,-2818.197300753264
